timestamp;kunde;kundennummer;details_json
2025-12-15 13:08:06;Agentur Eventertain You GmbH;10503;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10503"",""Debitorenkonto"":""10503"",""Leitweg-ID"":""10503"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Agentur Eventertain You GmbH"",""Straße"":""Neumarkter Str. 81"",""PLZ"":""81673"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""E-Mail"":""daniela@eventertainyou.de"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Hostess/Host"",""verrechnungssatz"":""32,00 EUR"",""gueltig_ab"":""19.09.2025""},{""funktion"":""Servicekraft"",""verrechnungssatz"":""29,50 EUR"",""gueltig_ab"":""13.11.2024""}]},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""05.12.2025 09:49 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Weihnachtsfeier am 12.12.25 wurde aus der Planung gestrichen mit der Begründung: Storno""},{""datum"":""28.11.2025 13:47 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Weihnachtsfeier"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""21.10.2025 13:27 Uhr"",""mitarbeiter"":""Strehle, Sarah"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""29.09.2025 10:20 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""15.07.2025 13:52 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""13.11.2024 15:05 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Weihnachtsfeier"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Agua GmbH;10004;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10004"",""Debitorenkonto"":""10004"",""Leitweg-ID"":""10004"",""Klassifizierung"":""Extern"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Agua GmbH"",""Straße"":""Seestraße 20"",""PLZ"":""82327"",""Ort"":""Tutzing"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Barkraft"",""verrechnungssatz"":""27,90 EUR"",""gueltig_ab"":""01.03.2023""},{""funktion"":""Buffet"",""verrechnungssatz"":""27,90 EUR"",""gueltig_ab"":""13.03.2023""},{""funktion"":""Logistik"",""verrechnungssatz"":""27,90 EUR"",""gueltig_ab"":""13.03.2023""},{""funktion"":""Oberkellner I"",""verrechnungssatz"":""35,00 EUR"",""gueltig_ab"":""01.03.2020""},{""funktion"":""Servicekraft"",""verrechnungssatz"":""27,90 EUR"",""gueltig_ab"":""01.03.2023""}],""info"":""1 bis 5 von 5 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""31.08.2023 18:38 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""SHOP"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""16.03.2023 16:05 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Promotion am 29.04.23 wurde aus der Planung gestrichen mit der Begründung: mm""},{""datum"":""16.03.2023 16:05 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Promotion am 28.04.23 wurde aus der Planung gestrichen mit der Begründung: mm""},{""datum"":""16.03.2023 15:58 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Promotion am 25.03.23 wurde aus der Planung gestrichen mit der Begründung: mm""},{""datum"":""16.03.2023 15:58 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Promotion am 24.03.23 wurde aus der Planung gestrichen mit der Begründung: mm""}],""ansprechpartner"":[{""anrede"":""Herr"",""vorname"":""Martin"",""name"":""Reiferscheid""}]}"
2025-12-15 13:08:06;Aichinger Gastro GmbH;10476;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10476"",""Debitorenkonto"":""10476"",""Leitweg-ID"":""10476"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""10"",""Firma *"":""Aichinger Gastro GmbH"",""Straße"":""Schwabener Weg 20"",""PLZ"":""85630"",""Ort"":""Grasbrunn"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""E-Mail"":""c.woeppel@wacarestaurant.com"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Servicekraft"",""verrechnungssatz"":""28,90 EUR"",""gueltig_ab"":""21.05.2024""}]},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""09.07.2025 12:50 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Alexander Morstadt Partybus & Event Shuttle Service;10005;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10005"",""Debitorenkonto"":""10005"",""Leitweg-ID"":""10005"",""Klassifizierung"":""Extern"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Alexander Morstadt Partybus & Event Shuttle Service"",""Straße"":""Bergstr. 12"",""PLZ"":""85445"",""Ort"":""Schwaig"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Barkraft"",""verrechnungssatz"":""20,50 EUR"",""gueltig_ab"":""01.02.2020""},{""funktion"":""Servicekraft"",""verrechnungssatz"":""20,50 EUR"",""gueltig_ab"":""01.02.2020""}],""info"":""1 bis 2 von 2 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":""na"",""ansprechpartner"":[{""anrede"":""Herr"",""vorname"":""Alexander"",""name"":""Morstadt"",""email"":""info@partybusmieten.de"",""telefon"":""+498912359800"",""mobil"":""+491738918371""}]}"
2025-12-15 13:08:06;Alexander Tutsek-Stiftung;10377;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10377"",""Debitorenkonto"":""10377"",""Leitweg-ID"":""10377"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Alexander Tutsek-Stiftung"",""Straße"":""Karl-Theodor-Str. 27"",""PLZ"":""80803"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""E-Mail"":""b.kunze@atstiftung.de"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Servicekraft"",""verrechnungssatz"":""29,50 EUR"",""gueltig_ab"":""01.04.2023""}],""info"":""1 bis 1 von 1 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""27.04.2023 10:05 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Allresto Flughafen München Hotel und Gaststätten GmbH;10402;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10402"",""Debitorenkonto"":""10402"",""Leitweg-ID"":""10402"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Allresto Flughafen München Hotel und Gaststätten GmbH"",""Straße"":""Terminalstr. Mitte 20"",""Adresszusatz"":""Hilton Munich Airport"",""PLZ"":""85356"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""E-Mail"":""martin.jaromin@hilton.com"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Barkraft"",""verrechnungssatz"":""34,00 EUR"",""gueltig_ab"":""07.07.2023""},{""funktion"":""Buffet"",""verrechnungssatz"":""28,50 EUR"",""gueltig_ab"":""07.07.2023""},{""funktion"":""Fahrzeit | An- & Abfahrt"",""verrechnungssatz"":""28,50 EUR"",""gueltig_ab"":""01.07.2023""},{""funktion"":""Hostess/Host"",""verrechnungssatz"":""32,50 EUR"",""gueltig_ab"":""07.07.2023""},{""funktion"":""Oberkellner I"",""verrechnungssatz"":""48,00 EUR"",""gueltig_ab"":""07.07.2023""},{""funktion"":""Servicekraft"",""verrechnungssatz"":""28,50 EUR"",""gueltig_ab"":""07.07.2023""}],""info"":""1 bis 6 von 6 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""10.07.2023 14:07 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Bankett am 18.07.23 wurde aus der Planung gestrichen mit der Begründung: bw""},{""datum"":""07.07.2023 14:20 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Bankett"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;almeda GmbH;10352;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10352"",""Debitorenkonto"":""10352"",""Leitweg-ID"":""10352"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""almeda GmbH"",""Straße"":""Balanstr. 69b"",""PLZ"":""81541"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Logistik"",""verrechnungssatz"":""27,50 EUR"",""gueltig_ab"":""09.01.2023""}]},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""26.01.2023 09:07 Uhr"",""mitarbeiter"":""Altstiel, Carina"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Logistik am 26.01.23 wurde aus der Planung gestrichen mit der Begründung: ca""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Alois Dallmayr KG;10006;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10006"",""Debitorenkonto"":""10006"",""Leitweg-ID"":""10006"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Alois Dallmayr KG"",""Straße"":""Dienerstraße 14-15"",""PLZ"":""80331"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""E-Mail"":""Rechnungen-Catering-Muenchen@dallmayr.de"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""A_Servicekraft"",""verrechnungssatz"":""34,00 EUR"",""gueltig_ab"":""16.04.2024""},{""funktion"":""Barkeeper"",""verrechnungssatz"":""38,00 EUR"",""gueltig_ab"":""16.04.2024""},{""funktion"":""Buffet"",""verrechnungssatz"":""28,50 EUR"",""gueltig_ab"":""16.04.2024""},{""funktion"":""Food Presenter"",""verrechnungssatz"":""23,90 EUR"",""gueltig_ab"":""29.10.2021""},{""funktion"":""Garderobe"",""verrechnungssatz"":""23,90 EUR"",""gueltig_ab"":""29.10.2021""},{""funktion"":""Getränkekellner"",""verrechnungssatz"":""29,50 EUR"",""gueltig_ab"":""16.04.2024""},{""funktion"":""Hostess/Host"",""verrechnungssatz"":""27,90 EUR"",""gueltig_ab"":""29.10.2021""},{""funktion"":""Logistik"",""verrechnungssatz"":""23,90 EUR"",""gueltig_ab"":""29.10.2021""},{""funktion"":""Oberkellner I"",""verrechnungssatz"":""48,00 EUR"",""gueltig_ab"":""16.04.2024""},{""funktion"":""Servicekraft"",""verrechnungssatz"":""29,50 EUR"",""gueltig_ab"":""16.04.2024""},{""funktion"":""Teamleiter"",""verrechnungssatz"":""42,00 EUR"",""gueltig_ab"":""16.04.2024""}],""info"":""1 bis 11 von 11 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""20.09.2024 09:00 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 24.09.24 wurde aus der Planung gestrichen mit der Begründung: JE""},{""datum"":""09.07.2024 07:31 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Sonderveranstaltung am 09.07.24 wurde aus der Planung gestrichen mit der Begründung: bw""},{""datum"":""28.05.2024 13:19 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Sonderveranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""17.05.2024 10:27 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""16.04.2024 12:02 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Alpengasthof Kreut-Alm;10396;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10396"",""Debitorenkonto"":""10396"",""Leitweg-ID"":""10396"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Alpengasthof Kreut-Alm"",""Straße"":""Kreut 1"",""Adresszusatz"":""Marion Mayr"",""PLZ"":""82439"",""Ort"":""Kreut Alm"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""E-Mail"":""info@kreutalm.de"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Fahrzeit | An- & Abfahrt"",""verrechnungssatz"":""27,50 EUR"",""gueltig_ab"":""01.06.2023""},{""funktion"":""Oberkellner I"",""verrechnungssatz"":""45,00 EUR"",""gueltig_ab"":""19.06.2023""},{""funktion"":""OK Fahrzeit | An- & Abfahrt"",""verrechnungssatz"":""45,00 EUR"",""gueltig_ab"":""01.06.2023""},{""funktion"":""Servicekraft"",""verrechnungssatz"":""27,50 EUR"",""gueltig_ab"":""19.06.2023""}],""info"":""1 bis 4 von 4 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""11.09.2023 09:32 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 15.10.23 wurde aus der Planung gestrichen mit der Begründung: mm""},{""datum"":""11.09.2023 09:32 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 23.09.23 wurde aus der Planung gestrichen mit der Begründung: mm""},{""datum"":""11.09.2023 09:32 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 17.09.23 wurde aus der Planung gestrichen mit der Begründung: mm""},{""datum"":""11.09.2023 09:31 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 16.09.23 wurde aus der Planung gestrichen mit der Begründung: mm""},{""datum"":""01.09.2023 14:23 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 15.09.23 wurde aus der Planung gestrichen mit der Begründung: bw""},{""datum"":""26.07.2023 14:49 Uhr"",""mitarbeiter"":""0, Anonym"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 06.08.23 wurde aus der Planung gestrichen mit der Begründung: ca""},{""datum"":""26.07.2023 14:48 Uhr"",""mitarbeiter"":""0, Anonym"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 05.08.23 wurde aus der Planung gestrichen mit der Begründung: ca""},{""datum"":""26.07.2023 14:48 Uhr"",""mitarbeiter"":""0, Anonym"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 04.08.23 wurde aus der Planung gestrichen mit der Begründung: ca""},{""datum"":""25.07.2023 09:28 Uhr"",""mitarbeiter"":""Altstiel, Carina"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 29.07.23 wurde aus der Planung gestrichen mit der Begründung: ca""},{""datum"":""17.07.2023 11:23 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 22.07.23 wurde aus der Planung gestrichen mit der Begründung: bw""},{""datum"":""10.07.2023 11:25 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 15.07.23 wurde aus der Planung gestrichen mit der Begründung: bw""},{""datum"":""05.07.2023 08:41 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Löschung einer Veranstaltung"",""bemerkung"":""Die Veranstaltung Veranstaltung am 08.07.23 wurde aus der Planung gestrichen mit der Begründung: bw""},{""datum"":""03.07.2023 11:54 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""19.06.2023 11:49 Uhr"",""mitarbeiter"":""Wieland, Bernhard"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Alpenhof Murnau - Hotelgesellschaft mbH;10133;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10133"",""Debitorenkonto"":""10133"",""Leitweg-ID"":""10133"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Alpenhof Murnau - Hotelgesellschaft mbH"",""Straße"":""Ramsachstr. 8"",""PLZ"":""82418"",""Ort"":""Murnau"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Allrounder"",""verrechnungssatz"":""21,00 EUR"",""gueltig_ab"":""01.09.2020""},{""funktion"":""Logistik"",""verrechnungssatz"":""21,00 EUR"",""gueltig_ab"":""31.08.2020""}],""info"":""1 bis 2 von 2 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":""na"",""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Alte Börse Gastronomie GmbH;10279;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10279"",""Debitorenkonto"":""10279"",""Leitweg-ID"":""10279"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Alte Börse Gastronomie GmbH"",""Straße"":""Lenbachplatz 2a"",""PLZ"":""80333"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Servicekraft"",""verrechnungssatz"":""25,50 EUR"",""gueltig_ab"":""01.04.2022""}]},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":""na"",""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Althoff Seehotel Überfahrt;10260;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10260"",""Debitorenkonto"":""10260"",""Leitweg-ID"":""10260"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Althoff Seehotel Überfahrt"",""Straße"":""Überfahrtstr. 10"",""PLZ"":""83700"",""Ort"":""Rottach-Egern"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Chef de Rang"",""verrechnungssatz"":""30,50 EUR"",""gueltig_ab"":""13.04.2023""},{""funktion"":""Fahrzeit | An- & Abfahrt"",""verrechnungssatz"":""28,50 EUR"",""gueltig_ab"":""27.04.2023""},{""funktion"":""Servicekraft"",""verrechnungssatz"":""28,50 EUR"",""gueltig_ab"":""15.04.2023""}],""info"":""1 bis 3 von 3 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""27.04.2023 10:16 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""27.04.2023 10:15 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""27.04.2023 10:15 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""27.04.2023 10:14 Uhr"",""mitarbeiter"":""Maier, Manuel"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Anat Rajber;10487;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10487"",""Debitorenkonto"":""10487"",""Leitweg-ID"":""10487"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Anat Rajber"",""Straße"":""Rumfordstr. 5"",""Adresszusatz"":""Events und Projekte"",""PLZ"":""80469"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""E-Mail"":""rajber.events@t-online.de"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Servicekraft"",""verrechnungssatz"":""34,50 EUR"",""gueltig_ab"":""17.07.2024""}],""info"":""1 bis 1 von 1 Einträgen""},""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":[{""datum"":""15.07.2025 13:17 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""18.06.2025 13:47 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""18.06.2025 13:47 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""18.06.2025 13:44 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""},{""datum"":""17.07.2024 10:25 Uhr"",""mitarbeiter"":""Edhofer, Julian"",""aktion"":""Veranstaltung"",""bemerkung"":""Termin wurde angelegt.""}],""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Ape Aperitivo - Johannes Schwarz;10555;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10555"",""Debitorenkonto"":""10555"",""Leitweg-ID"":""10555"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""7"",""Firma *"":""Ape Aperitivo - Johannes Schwarz"",""Straße"":""Brudermühlstraße 6"",""PLZ"":""81371"",""Ort"":""München"",""Land"":""Deutschland"",""Bundesland"":""Bayern"",""Telefon"":""+491626376054"",""E-Mail"":""info@ape-aperitivo.de"",""Bereich"":""München""},""rechnungsoptionen"":{""verrechnungssaetze"":[{""funktion"":""Servicekraft"",""verrechnungssatz"":""32,50 EUR"",""gueltig_ab"":""14.08.2025""}],""info"":""1 bis 1 von 1 Einträgen""},""gesperrte_mitarbeiter"":""na"",""kundenhistorie"":""na"",""ansprechpartner"":""na""}"
2025-12-15 13:08:06;Aramark GmbH;10313;"{""stammdaten"":{""Potential"":""Bestandskunde"",""Kundennummer"":""10313"",""Debitorenkonto"":""10313"",""Leitweg-ID"":""10313"",""Aktiv"":""Ja"",""Zahlungsziel in Tagen"":""14"",""Firma *"":""Aramark GmbH"",""Straße"":""Martin-Behaim-Str. 6"",""PLZ"":""63263"",""Ort"":""Neu-Isenburg"",""Land"":""Deutschland"",""Bundesland"":""Hessen"",""Bereich"":""München""},""rechnungsoptionen"":""na"",""gesperrte_mitarbeiter"":[{""personalnummer"":""14496"",""mitarbeiter"":""Patrick Tamimi"",""bemerkung"":""Infektionsschutzbelehrung fehlt!"",""datum"":""08.07.25"",""eintrag_von"":""Frauendorfer, Günter""}],""kundenhistorie"":""na"",""ansprechpartner"":""na""}"
